PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
304,21,männlich,Rentner*in,alleinlebend,Knielingen,10:50,11:09,Naturkundemuseum Karlsruhe,Rüppurrer Straße,Schule/Uni,5.7,zu Fuß,nein
304,21,männlich,Rentner*in,alleinlebend,Knielingen,12:31,12:57,Rüppurrer Straße,Beiertheim-Bulach,Arbeit,3.1,multimodal,ja
304,21,männlich,Rentner*in,alleinlebend,Knielingen,18:59,19:23,Beiertheim-Bulach,Staatliche Kunsthalle Karlsruhe,Arbeit,7.4,Fahrrad,nein
304,21,männlich,Rentner*in,alleinlebend,Knielingen,19:55,20:13,Staatliche Kunsthalle Karlsruhe,Rheinhafen,Heimweg,4.2,E-Scooter,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,06:23,07:08,Prinz-Max-Palais,Sophienstraße,Schule/Uni,3.1,E-Scooter,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,07:40,08:21,Sophienstraße,Mühlburg,Einkaufen,5.6,E-Scooter,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,15:19,15:39,Mühlburg,Europabad,Freizeit,4.8,E-Scooter,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,17:06,17:34,Europabad,Badisches Staatstheater,Erholung,6.3,E-Scooter,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,18:01,18:27,Badisches Staatstheater,Amerikahaus,Erholung,5.5,ÖPNV,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,19:52,20:30,Amerikahaus,Marotte Figurentheater,Sport,2.5,Fahrrad,nein
305,72,männlich,Arbeitslos,Wohngemeinschaft,Innenstadt,04:18,04:34,Marotte Figurentheater,Prinz-Max-Palais,Heimweg,4.3,multimodal,ja
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,05:59,06:25,St. Bernhard Kirche,Kanalweg,Arbeit,5.8,ÖPNV,nein
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,14:46,15:17,Kanalweg,Knielinger Allee,Sport,6.9,multimodal,ja
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,23:32,23:52,Knielinger Allee,Südweststadt,Begleitung,4.4,multimodal,ja
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,00:52,01:08,Südweststadt,Durlach Zentrum,Arbeit,7.6,Auto,nein
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,05:23,05:52,Durlach Zentrum,Filmpalast am ZKM,Freizeit,3.0,Auto,nein
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,06:46,07:08,Filmpalast am ZKM,Alter Schlachthof,Erholung,5.4,Auto,nein
306,28,weiblich,Rentner*in,Familie mit Kindern,Mühlburg,09:42,10:11,Alter Schlachthof,St. Bernhard Kirche,Heimweg,4.7,Auto,nein
307,73,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,05:33,06:13,Kreativpark Alter Schlachthof,Landesbibliothek,Einkaufen,5.1,Auto,nein
307,73,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,07:14,07:59,Landesbibliothek,Sandkorn Theater,Arbeit,3.1,multimodal,ja
307,73,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,08:17,08:36,Sandkorn Theater,Kreativpark Alter Schlachthof,Heimweg,5.1,Fahrrad,nein
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,05:35,05:49,St. Konrad Kirche,Südweststadt,Arztbesuch,3.3,Fahrrad,nein
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,06:08,06:35,Südweststadt,Schlossgarten,Arztbesuch,3.7,Auto,nein
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,12:35,13:12,Schlossgarten,Alter Schlachthof,Schule/Uni,3.5,multimodal,ja
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,14:32,15:05,Alter Schlachthof,Marktplatz,Erholung,5.7,zu Fuß,nein
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,16:13,16:46,Marktplatz,Grünwettersbach,Freizeit,4.7,ÖPNV,nein
308,76,männlich,Schüler*in,alleinlebend,Grünwinkel,19:18,19:39,Grünwettersbach,St. Konrad Kirche,Heimweg,4.7,E-Scooter,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,06:02,06:20,Kammertheater Karlsruhe,Ständehaus,Erholung,6.1,multimodal,ja
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,09:18,09:38,Ständehaus,Mühlburg,Freizeit,5.4,E-Scooter,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,16:33,16:53,Mühlburg,Oberreut,Schule/Uni,6.3,multimodal,ja
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,19:37,19:54,Oberreut,Schlossgarten,Einkaufen,6.2,E-Scooter,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,04:20,04:40,Schlossgarten,Knielinger Allee,Arztbesuch,6.3,Auto,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,11:31,12:04,Knielinger Allee,Oberwald,Sport,6.2,Fahrrad,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,14:10,14:26,Oberwald,Städtisches Klinikum,Freizeit,4.2,multimodal,ja
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,22:18,22:28,Städtisches Klinikum,Nordweststadt,Freizeit,4.4,Auto,nein
309,34,weiblich,Angestellt,Familie mit Kindern,Knielingen,23:29,00:04,Nordweststadt,Kammertheater Karlsruhe,Heimweg,5.7,ÖPNV,nein
310,55,weiblich,Schüler*in,Paar ohne Kinder,Innenstadt,05:56,06:17,Europabad,Sophienstraße,Begleitung,5.3,zu Fuß,nein
310,55,weiblich,Schüler*in,Paar ohne Kinder,Innenstadt,06:51,07:23,Sophienstraße,Hagsfeld,Begleitung,3.5,ÖPNV,nein
310,55,weiblich,Schüler*in,Paar ohne Kinder,Innenstadt,08:24,09:01,Hagsfeld,Europabad,Heimweg,5.0,E-Scooter,nein
311,41,weiblich,Rentner*in,alleinlebend,Grünwinkel,05:33,05:59,Mühlburg,Blumenstraße,Sport,5.1,E-Scooter,nein
311,41,weiblich,Rentner*in,alleinlebend,Grünwinkel,07:24,07:56,Blumenstraße,Rheinstrandsiedlung,Sport,6.9,Auto,nein
311,41,weiblich,Rentner*in,alleinlebend,Grünwinkel,08:27,08:42,Rheinstrandsiedlung,Mühlburg,Heimweg,2.8,zu Fuß,nein
312,22,männlich,Student*in,alleinlebend,Grünwinkel,06:11,06:40,Landesbibliothek,Kaiserallee,Sport,2.6,Auto,nein
312,22,männlich,Student*in,alleinlebend,Grünwinkel,07:23,07:34,Kaiserallee,Erbprinzenstraße,Freizeit,5.0,zu Fuß,nein
312,22,männlich,Student*in,alleinlebend,Grünwinkel,08:08,08:52,Erbprinzenstraße,Nordweststadt,Einkaufen,3.6,multimodal,ja
312,22,männlich,Student*in,alleinlebend,Grünwinkel,15:01,15:39,Nordweststadt,Südstadt,Arbeit,4.8,ÖPNV,nein
312,22,männlich,Student*in,alleinlebend,Grünwinkel,15:54,16:13,Südstadt,ZKM,Arztbesuch,4.1,zu Fuß,nein
312,22,männlich,Student*in,alleinlebend,Grünwinkel,16:55,17:16,ZKM,Landesbibliothek,Heimweg,2.9,zu Fuß,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,06:47,06:58,Tierpark Oberwald,Christuskirche,Erholung,5.8,multimodal,ja
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,07:59,08:32,Christuskirche,Marotte Figurentheater,Arztbesuch,4.9,Auto,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,09:28,10:05,Marotte Figurentheater,Weststadt,Einkaufen,6.3,ÖPNV,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,10:39,11:19,Weststadt,FH Karlsruhe,Schule/Uni,2.9,Fahrrad,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,13:23,13:44,FH Karlsruhe,Schloss Gottesaue,Erholung,2.7,E-Scooter,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,21:32,21:53,Schloss Gottesaue,Turmberg,Arbeit,3.7,Fahrrad,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,23:07,23:42,Turmberg,Botanischer Garten,Arbeit,3.7,E-Scooter,nein
313,69,weiblich,Angestellt,Wohngemeinschaft,Mühlburg,06:52,07:19,Botanischer Garten,Tierpark Oberwald,Heimweg,4.2,E-Scooter,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,06:40,07:24,Nordstadt,Kleine Kirche,Freizeit,5.6,E-Scooter,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,08:03,08:43,Kleine Kirche,Ludwigsplatz,Freizeit,4.8,Fahrrad,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,09:49,10:22,Ludwigsplatz,Stadtgarten,Sport,3.3,Auto,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,16:36,17:06,Stadtgarten,Stadthalle Karlsruhe,Schule/Uni,4.8,multimodal,ja
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,18:09,18:47,Stadthalle Karlsruhe,Südstadt,Arztbesuch,5.7,E-Scooter,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,23:52,00:28,Südstadt,FH Karlsruhe,Begleitung,5.1,zu Fuß,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,01:58,02:09,FH Karlsruhe,Alter Schlachthof,Einkaufen,4.0,multimodal,ja
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,03:17,03:29,Alter Schlachthof,Ettlinger Allee,Sport,6.3,ÖPNV,nein
314,51,männlich,Student*in,Familie mit Kindern,Mühlburg,05:04,05:35,Ettlinger Allee,Nordstadt,Heimweg,6.0,ÖPNV,nein
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,06:47,07:05,Ständehaus,St. Peter und Paul Kirche,Einkaufen,4.3,multimodal,ja
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,07:56,08:39,St. Peter und Paul Kirche,Jakobus-Theater,Begleitung,6.0,ÖPNV,nein
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,09:25,09:49,Jakobus-Theater,Stupferich,Erholung,4.4,Fahrrad,nein
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,12:47,13:16,Stupferich,Hohenwettersbach,Sport,4.3,ÖPNV,nein
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,20:07,20:29,Hohenwettersbach,Sandkorn Theater,Begleitung,4.7,Fahrrad,nein
315,23,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,23:11,23:55,Sandkorn Theater,Ständehaus,Heimweg,6.1,E-Scooter,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,06:13,06:34,Bundesverfassungsgericht,Sophienstraße,Schule/Uni,3.9,zu Fuß,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,07:27,08:06,Sophienstraße,Kreativpark Alter Schlachthof,Begleitung,2.7,E-Scooter,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,09:24,09:58,Kreativpark Alter Schlachthof,Kriegsstraße,Einkaufen,4.4,Fahrrad,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,10:58,11:39,Kriegsstraße,Friedrichsplatz,Begleitung,3.7,E-Scooter,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,13:08,13:21,Friedrichsplatz,Neureut,Arztbesuch,4.1,E-Scooter,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,15:41,16:11,Neureut,St. Stephan Kirche,Freizeit,6.1,Auto,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,16:49,17:02,St. Stephan Kirche,St. Konrad Kirche,Begleitung,4.0,Auto,nein
316,39,männlich,Rentner*in,Paar ohne Kinder,Durlach,21:37,21:53,St. Konrad Kirche,Bundesverfassungsgericht,Heimweg,4.0,multimodal,ja
317,28,männlich,Arbeitslos,alleinlebend,Innenstadt,06:05,06:33,Kaiserallee,Rheinhafen,Schule/Uni,5.5,Fahrrad,nein
317,28,männlich,Arbeitslos,alleinlebend,Innenstadt,08:03,08:30,Rheinhafen,Bundesverfassungsgericht,Schule/Uni,4.7,Fahrrad,nein
317,28,männlich,Arbeitslos,alleinlebend,Innenstadt,11:17,11:41,Bundesverfassungsgericht,Kaiserallee,Heimweg,6.9,Fahrrad,nein
318,65,männlich,Student*in,alleinlebend,Knielingen,06:04,06:45,Grünwettersbach,Generalbundesanwalt,Schule/Uni,4.4,zu Fuß,nein
318,65,männlich,Student*in,alleinlebend,Knielingen,07:21,07:41,Generalbundesanwalt,Rintheim,Schule/Uni,3.2,ÖPNV,nein
318,65,männlich,Student*in,alleinlebend,Knielingen,10:38,11:07,Rintheim,Grünwettersbach,Heimweg,5.6,zu Fuß,nein
319,33,weiblich,Selbstständig,Wohngemeinschaft,Mühlburg,06:26,07:04,FH Karlsruhe,St. Michael Kirche,Sport,3.2,E-Scooter,nein
319,33,weiblich,Selbstständig,Wohngemeinschaft,Mühlburg,09:38,10:05,St. Michael Kirche,Waldstadt Zentrum,Sport,2.6,E-Scooter,nein
319,33,weiblich,Selbstständig,Wohngemeinschaft,Mühlburg,18:16,18:58,Waldstadt Zentrum,Schlossgarten,Arztbesuch,3.0,E-Scooter,nein
319,33,weiblich,Selbstständig,Wohngemeinschaft,Mühlburg,21:45,21:59,Schlossgarten,FH Karlsruhe,Heimweg,6.3,E-Scooter,nein
320,50,männlich,Student*in,Wohngemeinschaft,Mühlburg,06:01,06:29,Blumenstraße,Neureuter Hauptstraße,Arztbesuch,5.6,Auto,nein
320,50,männlich,Student*in,Wohngemeinschaft,Mühlburg,13:43,13:57,Neureuter Hauptstraße,Alter Flugplatz,Arbeit,4.5,zu Fuß,nein
320,50,männlich,Student*in,Wohngemeinschaft,Mühlburg,15:12,15:23,Alter Flugplatz,Herrenstraße,Arztbesuch,3.3,zu Fuß,nein
320,50,männlich,Student*in,Wohngemeinschaft,Mühlburg,16:20,16:44,Herrenstraße,Blumenstraße,Heimweg,7.0,ÖPNV,nein
321,26,männlich,Selbstständig,Paar ohne Kinder,Knielingen,06:37,06:59,Palmbach,Filmpalast am ZKM,Erholung,3.5,Auto,nein
321,26,männlich,Selbstständig,Paar ohne Kinder,Knielingen,14:14,14:34,Filmpalast am ZKM,Beiertheim-Bulach,Arbeit,6.3,ÖPNV,nein
321,26,männlich,Selbstständig,Paar ohne Kinder,Knielingen,15:43,16:21,Beiertheim-Bulach,Neureut,Freizeit,6.5,zu Fuß,nein
321,26,männlich,Selbstständig,Paar ohne Kinder,Knielingen,17:58,18:22,Neureut,Palmbach,Heimweg,4.8,zu Fuß,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,06:24,06:44,Europahalle,Evangelische Stadtkirche,Schule/Uni,3.4,E-Scooter,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,10:52,11:08,Evangelische Stadtkirche,Generalbundesanwalt,Einkaufen,4.5,zu Fuß,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,11:23,11:44,Generalbundesanwalt,Alter Schlachthof,Freizeit,4.6,Fahrrad,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,13:52,14:12,Alter Schlachthof,Waldstraße,Arbeit,3.0,E-Scooter,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,14:38,14:56,Waldstraße,Grötzingen,Arztbesuch,4.4,Fahrrad,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,16:02,16:35,Grötzingen,Südstadt,Schule/Uni,2.8,zu Fuß,nein
322,77,männlich,Student*in,alleinlebend,Innenstadt,16:59,17:24,Südstadt,Europahalle,Heimweg,6.4,Fahrrad,nein
323,76,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,06:32,07:07,Waldstraße,Citypark,Arztbesuch,5.0,multimodal,ja
323,76,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,10:00,10:35,Citypark,Weiherfeld-Dammerstock,Sport,5.0,Fahrrad,nein
323,76,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,11:01,11:13,Weiherfeld-Dammerstock,Waldstraße,Heimweg,6.6,Fahrrad,nein
324,23,divers,Angestellt,alleinlebend,Neureut,05:55,06:06,Karlsbader Straße,Kanalweg,Freizeit,6.9,zu Fuß,nein
324,23,divers,Angestellt,alleinlebend,Neureut,13:48,14:06,Kanalweg,Grötzinger Straße,Schule/Uni,3.0,Fahrrad,nein
324,23,divers,Angestellt,alleinlebend,Neureut,14:28,15:06,Grötzinger Straße,Europabad,Sport,4.7,zu Fuß,nein
324,23,divers,Angestellt,alleinlebend,Neureut,15:31,15:54,Europabad,Blumenstraße,Sport,3.0,Auto,nein
324,23,divers,Angestellt,alleinlebend,Neureut,16:32,16:48,Blumenstraße,Oststadt,Arbeit,4.4,ÖPNV,nein
324,23,divers,Angestellt,alleinlebend,Neureut,17:09,17:46,Oststadt,Karlsbader Straße,Heimweg,4.5,Auto,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,05:31,05:47,St. Michael Kirche,Nordstadt,Begleitung,3.0,Auto,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,08:22,09:05,Nordstadt,Rheinhafen,Arztbesuch,5.3,zu Fuß,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,10:08,10:40,Rheinhafen,Neureuter Hauptstraße,Erholung,5.8,Auto,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,12:16,12:54,Neureuter Hauptstraße,Bismarckstraße,Arbeit,6.4,multimodal,ja
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,13:51,14:33,Bismarckstraße,Stadtgarten,Sport,5.0,ÖPNV,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,15:12,15:39,Stadtgarten,Haid-und-Neu-Straße,Schule/Uni,4.2,Auto,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,16:57,17:21,Haid-und-Neu-Straße,Daxlanden,Begleitung,4.3,Auto,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,21:43,22:05,Daxlanden,Schloss Gottesaue,Freizeit,4.0,zu Fuß,nein
325,33,männlich,Rentner*in,Wohngemeinschaft,Innenstadt,00:47,01:10,Schloss Gottesaue,St. Michael Kirche,Heimweg,4.2,Auto,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,06:28,06:59,Rheinhafen,Kaiserstraße,Arztbesuch,5.3,ÖPNV,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,09:47,10:18,Kaiserstraße,Südweststadt,Freizeit,6.2,multimodal,ja
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,12:25,13:08,Südweststadt,Schloss Gottesaue,Schule/Uni,5.2,Fahrrad,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,13:37,14:04,Schloss Gottesaue,Kammertheater Karlsruhe,Begleitung,7.9,zu Fuß,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,17:04,17:17,Kammertheater Karlsruhe,Mühlburg,Einkaufen,6.6,Fahrrad,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,17:35,17:59,Mühlburg,Weststadt,Freizeit,5.3,Auto,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,01:56,02:32,Weststadt,Waldstadt Zentrum,Erholung,2.9,ÖPNV,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,04:25,05:05,Waldstadt Zentrum,Badisches Staatstheater,Erholung,6.3,Auto,nein
326,46,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,06:24,06:43,Badisches Staatstheater,Rheinhafen,Heimweg,2.8,zu Fuß,nein
327,20,weiblich,Angestellt,alleinlebend,Oststadt,06:21,06:58,Oststadt,Hauptfriedhof,Schule/Uni,4.7,E-Scooter,nein
327,20,weiblich,Angestellt,alleinlebend,Oststadt,13:24,13:54,Hauptfriedhof,Stupferich,Einkaufen,5.7,Auto,nein
327,20,weiblich,Angestellt,alleinlebend,Oststadt,16:43,16:53,Stupferich,Ludwigsplatz,Sport,7.5,zu Fuß,nein
327,20,weiblich,Angestellt,alleinlebend,Oststadt,19:02,19:21,Ludwigsplatz,Oststadt,Heimweg,2.8,Auto,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,05:51,06:20,Sandkorn Theater,St. Elisabeth Kirche,Arbeit,2.3,E-Scooter,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,07:32,07:42,St. Elisabeth Kirche,Marotte Figurentheater,Sport,4.8,zu Fuß,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,13:09,13:52,Marotte Figurentheater,Neureuter Hauptstraße,Begleitung,4.8,Fahrrad,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,15:15,15:41,Neureuter Hauptstraße,Badisches Staatstheater,Einkaufen,6.0,zu Fuß,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,18:03,18:15,Badisches Staatstheater,Grünwettersbach,Erholung,4.4,multimodal,ja
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,21:04,21:42,Grünwettersbach,Städtisches Klinikum,Begleitung,6.6,ÖPNV,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,23:47,00:23,Städtisches Klinikum,Schloss Karlsruhe,Erholung,3.0,Fahrrad,nein
328,37,weiblich,Student*in,Familie mit Kindern,Südweststadt,07:01,07:20,Schloss Karlsruhe,Sandkorn Theater,Heimweg,4.8,Auto,nein
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,06:12,06:42,Botanischer Garten,Naturkundemuseum Karlsruhe,Sport,5.1,zu Fuß,nein
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,14:48,15:33,Naturkundemuseum Karlsruhe,Bundesverfassungsgericht,Arztbesuch,2.8,multimodal,ja
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,15:49,16:11,Bundesverfassungsgericht,Siemensallee,Arbeit,6.9,Auto,nein
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,17:19,17:53,Siemensallee,Waldstraße,Arztbesuch,4.8,zu Fuß,nein
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,20:37,21:07,Waldstraße,Stadtmuseum Karlsruhe,Erholung,5.4,multimodal,ja
329,77,männlich,Schüler*in,Paar ohne Kinder,Durlach,21:45,22:15,Stadtmuseum Karlsruhe,Botanischer Garten,Heimweg,4.1,E-Scooter,nein
330,76,männlich,Student*in,Familie mit Kindern,Neureut,05:35,05:53,Oststadt,Bismarckstraße,Arztbesuch,6.6,ÖPNV,nein
330,76,männlich,Student*in,Familie mit Kindern,Neureut,14:15,14:51,Bismarckstraße,Günther-Klotz-Anlage,Erholung,5.3,multimodal,ja
330,76,männlich,Student*in,Familie mit Kindern,Neureut,18:55,19:26,Günther-Klotz-Anlage,Oststadt,Heimweg,5.6,Auto,nein
331,53,männlich,Rentner*in,Paar ohne Kinder,Mühlburg,06:34,07:01,Bismarckstraße,Sandkorn Theater,Schule/Uni,6.4,zu Fuß,nein
331,53,männlich,Rentner*in,Paar ohne Kinder,Mühlburg,09:54,10:06,Sandkorn Theater,Stadthalle Karlsruhe,Begleitung,5.5,E-Scooter,nein
331,53,männlich,Rentner*in,Paar ohne Kinder,Mühlburg,11:22,11:50,Stadthalle Karlsruhe,Generalbundesanwalt,Sport,6.5,E-Scooter,nein
331,53,männlich,Rentner*in,Paar ohne Kinder,Mühlburg,12:52,13:32,Generalbundesanwalt,Bismarckstraße,Heimweg,7.5,zu Fuß,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,06:55,07:21,Stupferich,Kaiserstraße,Arbeit,3.3,E-Scooter,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,08:54,09:32,Kaiserstraße,Rheinpark,Arbeit,2.4,zu Fuß,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,16:55,17:22,Rheinpark,Durlacher Allee,Begleitung,5.2,E-Scooter,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,18:24,18:47,Durlacher Allee,Kanalweg,Schule/Uni,4.3,zu Fuß,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,19:00,19:44,Kanalweg,Europahalle,Sport,3.6,Auto,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,23:51,00:31,Europahalle,ZKM,Freizeit,3.9,multimodal,ja
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,05:21,05:49,ZKM,St. Bernhard Kirche,Freizeit,3.0,zu Fuß,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,06:12,06:28,St. Bernhard Kirche,Karlstraße,Einkaufen,7.4,Auto,nein
332,36,männlich,Rentner*in,Paar ohne Kinder,Südweststadt,06:47,06:57,Karlstraße,Stupferich,Heimweg,5.6,Fahrrad,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,06:35,06:52,Rheinpark,Kaiserallee,Begleitung,2.9,Auto,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,08:04,08:25,Kaiserallee,Hagsfeld,Schule/Uni,6.7,E-Scooter,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,11:08,11:23,Hagsfeld,Daxlanden,Freizeit,5.9,ÖPNV,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,12:03,12:47,Daxlanden,Stadtmuseum Karlsruhe,Erholung,4.3,Auto,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,20:52,21:29,Stadtmuseum Karlsruhe,St. Konrad Kirche,Sport,5.0,Fahrrad,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,22:50,23:30,St. Konrad Kirche,Pyramide am Marktplatz,Schule/Uni,6.9,multimodal,ja
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,00:47,01:32,Pyramide am Marktplatz,Rüppurr,Erholung,6.6,multimodal,ja
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,02:26,02:38,Rüppurr,Südweststadt,Arbeit,7.0,E-Scooter,nein
333,43,männlich,Angestellt,Paar ohne Kinder,Durlach,03:20,03:53,Südweststadt,Rheinpark,Heimweg,5.9,multimodal,ja
334,20,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,06:46,07:29,Turmberg,St. Peter und Paul Kirche,Freizeit,7.2,zu Fuß,nein
334,20,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,08:36,09:07,St. Peter und Paul Kirche,FH Karlsruhe,Arbeit,3.9,multimodal,ja
334,20,weiblich,Schüler*in,Familie mit Kindern,Grünwinkel,10:16,10:53,FH Karlsruhe,Turmberg,Heimweg,2.5,ÖPNV,nein
335,36,männlich,Angestellt,Paar ohne Kinder,Oststadt,05:39,06:20,Karlsbader Straße,Naturkundemuseum Karlsruhe,Sport,3.3,Auto,nein
335,36,männlich,Angestellt,Paar ohne Kinder,Oststadt,06:39,07:00,Naturkundemuseum Karlsruhe,Herrenstraße,Freizeit,6.7,E-Scooter,nein
335,36,männlich,Angestellt,Paar ohne Kinder,Oststadt,08:25,08:58,Herrenstraße,Kaiserallee,Begleitung,3.0,ÖPNV,nein
